,bathrooms,bedrooms,longitude,latitude,price
20917,1.0,1,-73.9081,40.8861,1900
20161,1.0,0,-73.9748,40.6785,1900
41931,1.0,3,-73.987,40.7261,5295
42695,1.0,1,-73.9961,40.7381,3750
27141,2.0,4,-73.9644,40.7988,5500
10962,1.0,1,-73.9932,40.7633,2895
41557,2.0,2,-74.0103,40.7243,13995
20280,1.0,1,-73.9623,40.7612,2599
15771,1.0,1,-73.9495,40.7622,2450
45503,2.0,4,-73.9725,40.7436,6500
21141,1.0,0,-73.9664,40.803,2850
10934,1.0,2,-73.969,40.7516,3400
19975,1.0,2,-73.9875,40.7494,3700
48967,1.0,1,-74.0022,40.7355,3500
18063,1.0,0,-74.0095,40.7054,2493
35458,1.0,2,-74.0224,40.6416,1800
16633,1.0,3,-73.9947,40.6822,3758
40735,2.0,2,-73.986,40.7297,3825
26196,1.0,0,-74.0045,40.7411,2490
16797,2.0,2,-73.9762,40.7933,3300
18966,2.0,2,-73.984,40.747,6595
6365,2.0,2,-74.0148,40.716,7100
4969,1.0,0,-73.984,40.7645,2765
11415,1.0,0,-73.9512,40.7761,1795
42546,1.0,2,-73.9803,40.7465,3250
10342,1.0,0,-74.0078,40.7365,2995
7806,1.0,0,-73.9473,40.7775,2150
1606,1.0,0,-73.9618,40.7629,2950
34023,1.0,0,-73.9689,40.7602,2875
25847,1.0,1,-73.9677,40.7539,5250
39575,1.0,0,-73.9773,40.7434,2575
30138,1.0,3,-73.9509,40.825,2500
8006,1.0,3,-73.9925,40.7598,3975
39331,1.0,3,-73.9833,40.7113,3800
13130,1.0,2,-73.9471,40.7806,2700
37627,1.0,1,-73.8298,40.7096,1800
25271,1.0,2,-73.9881,40.7285,2700
40089,1.0,1,-73.9782,40.7749,2900
5327,1.0,0,-73.9474,40.7775,2150
6235,1.0,0,-73.957,40.5806,1495
19124,1.0,1,-74.0086,40.7121,3595
31985,1.0,1,-73.9947,40.7252,4675
47751,1.0,2,-73.9749,40.6793,2900
41011,1.0,2,-73.9368,40.8503,2800
43335,2.0,4,-73.9962,40.7593,5890
1708,1.0,2,-73.9705,40.7957,4200
24340,2.0,3,-73.8462,40.7105,3250
29947,1.0,2,-74.0002,40.761,3900
40299,1.0,1,-73.9981,40.7372,3500
30207,1.0,1,-73.9654,40.6807,2450
9141,1.0,2,-73.9488,40.7897,2995
10014,1.0,1,-73.984,40.747,4295
35001,1.0,1,-73.9837,40.7835,2350
2883,1.0,0,-73.9864,40.73,2825
15396,3.0,3,-73.9803,40.7825,15700
752,2.0,2,-73.9596,40.7692,5500
11414,1.0,1,-73.949,40.7779,2200
32095,1.0,2,-73.984,40.7645,3270
40912,1.0,0,-73.9497,40.7844,2000
29929,1.0,4,-73.9222,40.8399,1900
47190,1.0,1,-73.9604,40.7608,3750
2214,1.0,2,-73.9512,40.7866,2300
14059,1.0,2,-74.0002,40.6438,1600
45144,1.0,0,-74.0036,40.7399,2900
32914,1.0,3,-73.9507,40.7814,4195
30829,1.0,0,-73.94800000000002,40.7799,1825
18320,1.0,2,-73.9786,40.7291,3695
32848,1.0,2,-73.9784,40.7439,3500
45193,1.0,1,-73.9949,40.7419,4232
23420,1.0,1,-73.9961,40.7381,3715
19447,1.0,2,-73.9688,40.7993,3800
44048,1.0,3,-74.0149,40.708,3749
37556,1.0,2,-73.9548,40.7764,3095
45366,1.0,1,-73.9462,40.7777,2800
40529,1.0,1,-73.9625,40.5768,1650
27307,1.0,0,-73.9564,40.7481,2690
34139,1.0,4,-73.9295,40.6862,2507
26120,1.0,1,-73.9464,40.7805,3300
17861,1.0,1,-73.9922,40.7617,2695
46359,1.0,1,-73.8976,40.8841,1425
10000,1.0,1,-73.9817,40.7707,3300
40571,2.0,2,-73.9802,40.7394,4995
13218,1.0,2,-73.9844,40.7267,3500
19852,1.0,1,-73.9792,40.7431,3300
30355,1.0,2,-74.0072,40.7067,3250
12898,1.0,0,-73.9837,40.7267,2325
38568,2.5,2,-73.9785,40.7633,6000
9313,1.0,1,-73.9935,40.7301,4295
37429,1.0,1,-73.9915,40.7583,3450
18983,1.0,0,-73.9647,40.7571,2300
3627,1.0,0,-73.9965,40.7382,3791
17634,1.0,2,-73.9659,40.8033,3200
22703,1.0,3,-73.9877,40.7378,5600
290,1.0,1,-74.0094,40.7343,3850
35105,1.0,1,-73.9963,40.7391,2849
31551,1.0,2,-73.8836,40.7536,2325
33366,1.0,0,-73.9425,40.7487,2350
37873,1.0,0,-73.976,40.7476,2300
20144,1.5,0,-73.982,40.7343,6695
36961,1.0,0,-73.9511,40.7796,1940
30322,1.0,1,-73.9755,40.7889,3450
24817,1.0,1,-73.9504,40.7611,2450
35628,1.0,2,-73.9972,40.7328,4000
29385,1.0,0,-73.976,40.7476,1995
1474,1.0,1,-73.9804,40.73,2595
13799,1.0,1,-73.9216,40.7416,2050
44862,1.0,2,-73.979,40.7285,2900
493,1.0,1,-73.9425,40.7487,2950
27151,1.0,1,-73.9519,40.7717,2650
41014,1.0,2,-73.9486,40.7968,3175
42153,2.0,3,-74.0014,40.7419,6200
30457,1.0,3,-73.9198,40.866,2400
47370,1.0,2,-73.995,40.7603,2295
31410,1.0,0,-73.9666,40.6838,2075
450,2.0,3,-73.9944,40.7548,4500
41246,1.0,0,-73.9757,40.7462,2700
20214,1.0,2,-73.9973,40.7565,3350
44589,1.0,2,-73.9914,40.7606,2875
30760,1.0,2,-74.0035,40.7396,5495
25953,2.0,2,-73.9922,40.7248,8925
39636,1.0,1,-73.9815,40.7437,3400
36013,1.0,0,-73.9618,40.7585,2025
25725,2.0,2,-73.9883,40.7777,9800
25898,1.0,2,-73.9312,40.858,2100
12952,1.0,3,-73.9922,40.7591,3325
44984,1.0,2,-73.9905,40.7644,4295
4629,1.0,2,-73.9735,40.7469,9870
23658,2.0,3,-73.9815,40.7418,4500
11513,1.0,2,-73.9826,40.7236,3995
19042,1.0,1,-74.0149,40.708,2390
47127,1.0,0,-73.9978,40.7612,2400
23245,1.0,1,-73.9727,40.7436,7390
11289,1.0,1,-74.0098,40.7158,4400
24536,1.0,2,-74.0049,40.7365,4695
19885,2.0,2,-73.9811,40.7394,3590
5743,1.0,0,-73.9617,40.6461,1850
25316,1.0,2,-73.9618,40.7617,2825
42661,1.0,1,-73.9982,40.7568,3100
39361,1.0,1,-73.9279,40.8646,1725
4834,1.0,0,-73.9829,40.7275,5500
41101,2.0,4,-73.9779,40.7413,5960
31006,1.0,0,-73.9779,40.7425,3295
47181,1.0,0,-73.9568,40.803,2095
16918,1.0,2,-73.9586,40.6824,2620
19115,1.0,2,-73.9594,40.8147,3100
3533,1.0,2,-73.9927,40.7216,3395
36321,1.0,2,-74.0,40.7285,4000
26238,5.0,5,-73.9469,40.7826,13500
30885,1.0,1,-73.9564,40.7699,2950
5044,1.0,0,-73.9505,40.7771,2450
7494,2.0,3,-73.9735,40.7438,5717
48963,1.0,2,-73.9786,40.667,3900
22071,1.0,2,-73.9515,40.7779,3290
13340,2.0,4,-73.9659,40.7928,5400
32067,1.0,1,-73.9885,40.7396,2725
9022,1.5,3,-74.005,40.7304,5295
48264,1.0,1,-73.9942,40.7252,3450
33803,1.0,0,-73.9739,40.7479,2395
23300,3.0,4,-73.9478,40.7786,5200
509,1.0,2,-73.979,40.7369,3200
9209,1.0,0,-73.967,40.8003,2195
30905,1.0,1,-74.0035,40.7275,2800
24389,2.0,3,-73.9743,40.7317,6652
17531,1.0,1,-74.0009,40.7296,2595
46431,1.0,1,-73.9945,40.7228,3595
31482,1.0,0,-73.9523,40.7783,2000
14861,1.0,1,-73.9788,40.7466,2450
15790,1.0,1,-73.9534,40.7838,4200
20018,1.0,2,-73.9377,40.8006,2500
48348,1.0,2,-73.9864,40.7399,4250
43337,1.0,1,-73.9982,40.7568,3595
28259,1.0,3,-73.9538,40.8221,3595
46377,1.0,1,-73.9578,40.6396,1550
31350,1.0,0,-74.0008,40.7478,2675
17472,1.0,1,-73.955,40.675,2050
1952,0.0,2,-73.9808,40.7216,3195
8797,1.0,2,-73.9973,40.7199,3750
22857,1.0,3,-73.9178,40.7732,3450
46887,1.0,0,-73.9638,40.7634,3100
23224,1.0,1,-74.0056,40.7359,3625
34037,1.0,2,-73.9884,40.7197,2895
27629,3.0,3,-73.9564,40.7481,5595
11434,2.0,4,-73.9695,40.753,5795
17070,1.0,1,-74.001,40.7264,2205
16767,1.0,1,-73.9777,40.7464,2450
10148,2.0,3,-73.9781,40.7846,4750
16747,1.0,1,-73.9831,40.7377,3200
14944,1.0,3,-73.9578,40.8198,2950
31051,2.0,3,-73.9743,40.7317,6481
9090,1.5,2,-73.9149,40.68,2250
33815,1.0,3,-74.0131,40.6753,3300
16688,1.0,3,-73.9884,40.7255,4500
30490,1.0,1,-73.9871,40.7313,3250
13667,1.0,1,-73.9867,40.7686,2500
34884,1.0,1,-73.9214,40.7624,1850
23902,1.0,1,-73.97399999999998,40.7538,3000
31896,1.0,3,-73.98100000000002,40.7639,5500
35173,1.0,1,-73.9781,40.6503,1900
16837,1.0,2,-73.9335,40.6951,2195
17085,0.0,1,-73.9436,40.769,2750
46770,1.0,0,-73.9618,40.7605,2350
48172,1.0,0,-74.0088,40.706,3221
30609,2.0,3,-73.9962,40.7593,4600
26106,1.0,1,-73.9507,40.8032,2300
43975,1.0,0,-73.9739,40.7536,2350
9276,1.0,1,-73.9325,40.5845,1675
23151,1.0,1,-73.9932,40.7633,2895
22890,1.0,2,-73.9802,40.7469,3400
19789,1.0,2,-73.9448,40.7139,2800
749,1.0,1,-73.9647,40.7571,2980
47480,1.0,0,-74.001,40.7383,3500
24064,2.0,3,-73.9824,40.7222,4600
19851,1.0,1,-73.9779,40.7439,2995
33746,1.0,2,-73.9656,40.8,4000
14261,1.5,3,-73.9727,40.7436,4700
5695,2.0,5,-73.9753,40.7297,8224
45097,1.0,1,-73.9945,40.7228,3595
46422,1.0,1,-73.9981,40.7372,3675
39805,1.0,4,-73.9044,40.6828,3000
33751,1.0,2,-73.995,40.7603,2295
2224,1.0,1,-73.9839,40.7578,3099
428,1.0,5,-73.9587,40.8025,6000
1476,1.0,1,-73.9546,40.7679,2400
18253,1.0,1,-73.97800000000002,40.7781,2730
44832,1.0,0,-73.9867,40.7294,50614
10573,3.0,3,-73.9827,40.7365,8500
23293,1.0,2,-73.9411,40.8344,1895
9445,1.0,2,-74.0049,40.7166,3295
18731,1.0,1,-73.9824,40.7614,5000
40394,1.0,3,-73.9958,40.753,5000
15031,1.0,1,-73.9531,40.7744,2600
45771,1.0,0,-73.9944,40.7569,1875
37872,1.0,2,-73.9443,40.8376,2300
44571,1.0,2,-73.9828,40.6843,2887
33924,1.0,1,-73.9811,40.7449,3975
10844,1.0,2,-73.9838,40.7275,3995
7139,1.0,1,-73.9999,40.7278,2900
33713,1.0,1,-73.9915,40.7233,5900
27588,1.0,2,-73.9824,40.7222,3450
3336,1.0,0,-73.9515,40.7779,2555
20073,2.0,1,-74.0096,40.7141,11220
3590,1.0,3,-73.9221,40.6999,3200
24316,1.0,2,-73.96600000000002,40.6741,2400
32444,3.0,4,-73.9509,40.7826,20250
28393,1.0,2,-73.9779,40.7466,2850
7782,1.0,0,-73.999,40.761,2625
2686,1.0,1,-73.9864,40.7708,4781
2032,1.0,2,-74.0149,40.708,2825
40193,1.0,2,-74.0053,40.7456,3950
36613,1.0,1,-73.9253,40.7448,2050
22937,1.0,1,-73.9751,40.791,3100
48117,1.0,0,-73.9915,40.7678,2962
281,1.0,0,-73.9782,40.7749,2280
21828,1.0,1,-73.9897,40.7035,3910
10408,1.0,1,-73.9668,40.8015,3000
2986,1.0,0,-73.969,40.7516,2250
4911,1.0,2,-73.9481,40.7811,2825
29808,2.0,3,-73.9794,40.7293,4500
12671,2.0,2,-73.9554,40.8066,3595
6812,1.0,2,-73.9837,40.722,3575
35912,1.0,1,-73.968,40.7976,2500
22379,2.0,2,-73.9953,40.7553,4510
44515,1.0,0,-73.9963,40.7226,3295
19713,1.0,0,-73.8256,40.7659,1275
37617,1.0,1,-74.0055,40.7111,4900
23971,1.0,1,-73.9757,40.7462,3450
28977,2.0,3,-73.9497,40.7844,4000
18167,1.0,1,-73.9172,40.8699,1800
29115,2.0,2,-73.9837,40.7674,6912
34929,1.0,2,-73.9563,40.7724,3250
22946,1.0,1,-73.9529,40.7671,2700
1253,2.0,3,-73.9862,40.7514,4600
16215,2.0,2,-73.9469,40.7826,4823
5817,1.0,2,-73.9968,40.7562,3190
45049,1.0,2,-73.9654,40.715,3761
15900,1.0,2,-73.9661,40.7929,5500
12927,2.0,2,-73.9833,40.7805,3750
1392,1.0,1,-73.9531,40.7176,3186
39510,1.0,0,-74.0036,40.7399,2600
32343,1.5,4,-73.9435,40.786,4395
24190,1.0,0,-73.9807,40.7873,1895
42769,1.0,1,-73.9594,40.7681,2699
6152,1.0,1,-74.0056,40.7354,2689
5291,1.0,0,-74.0015,40.7383,2550
1323,1.0,1,-73.9986,40.7442,3300
20277,1.0,2,-73.9803,40.7465,3200
15235,1.0,1,-73.9572,40.74800000000001,3150
8895,1.0,1,-73.9531,40.774,2425
46037,1.0,0,-73.969,40.7516,2710
27770,2.0,3,-73.9688,40.7905,5700
37003,1.0,2,-73.9508,40.8246,2300
41033,1.0,0,-73.9875,40.7676,1565
43118,1.0,1,-73.9795,40.7404,3390
46753,1.0,0,-73.9905,40.7656,2100
17420,1.0,3,-74.0036,40.7399,6300
23369,1.0,0,-73.9578,40.8198,1750
10559,1.5,3,-73.9483,40.691,2750
3653,1.0,1,-73.9826,40.7282,2895
40790,1.0,2,-73.9826,40.7313,3000
8814,1.0,0,-73.9763,40.7645,2995
17544,1.0,0,-73.9809,40.7389,1850
13733,1.0,2,-74.0002,40.7319,5195
3229,1.0,2,-73.9983,40.7546,2800
20982,0.0,2,-73.9546,40.6468,1800
4861,1.0,1,-73.9781,40.7658,3775
38346,1.0,2,-73.9392,40.8021,2295
6589,1.0,2,-73.9838,40.7586,3650
44664,3.0,3,-73.9453,40.7787,7695
47732,1.0,1,-73.9416,40.8241,1550
9468,1.0,2,-73.9682,40.7536,2575
2495,2.0,5,-73.9295,40.8569,4000
17260,1.0,1,-73.9761,40.7937,2750
23181,1.0,0,-73.9353,40.6831,2600
24951,1.0,3,-73.9677,40.7902,4000
37644,1.0,1,-73.9174,40.8696,1750
47486,2.0,3,-73.9663,40.8014,3700
44544,2.0,5,-73.9753,40.7297,8109
11102,2.0,2,-73.9472,40.7905,3600
5310,2.0,2,-73.9742,40.7959,4850
22662,3.0,4,-74.0047,40.7171,11500
1083,1.0,1,-73.9891,40.7596,2725
47736,1.0,0,-73.9514,40.7712,2000
33079,1.0,1,-73.94,40.8462,2350
31152,1.0,1,-73.9438,40.838,1850
26262,2.5,2,-73.9861,40.7721,10500
12260,1.0,1,-73.994,40.7638,3100
28607,1.0,1,-73.9496,40.7709,2700
4634,1.0,3,-73.9904,40.76300000000001,3250
35013,2.0,3,-73.94800000000002,40.7842,3990
6876,1.0,1,-73.95,40.7255,2200
39199,1.0,2,0.0,0.0,3200
44593,1.0,2,-73.9682,40.7984,2650
7622,2.0,2,-74.0148,40.7182,6800
7134,1.0,2,-73.9839,40.7316,3150
4060,1.0,1,-73.9935,40.761,3100
47139,1.0,3,-73.9544,40.7865,3795
31187,2.0,3,-73.9896,40.7253,6995
23905,1.0,2,-73.979,40.7369,3300
41303,1.0,1,-73.9903,40.76300000000001,2295
32330,1.0,2,-74.0059,40.7088,2885
33630,1.0,0,-73.9982,40.7568,2600
10179,1.0,1,-73.9539,40.768,2200
11983,1.0,2,-74.0149,40.7083,2900
1503,2.0,3,-73.977,40.7829,5500
30946,1.0,0,-73.9566,40.6876,1850
16958,2.0,2,-74.0042,40.7373,6195
42698,2.0,2,-73.9638,40.7634,6500
22777,1.0,2,-73.987,40.7188,3391
27740,1.0,1,-73.9781,40.7658,3750
15143,1.0,1,-73.9731,40.7852,2200
10103,1.0,0,-73.9864,40.73,2900
26534,1.0,1,-74.0009,40.7338,4495
36068,1.0,1,-74.0086,40.7121,4800
42047,1.0,2,-73.9898,40.7652,3400
24043,1.0,0,-74.0088,40.7389,4450
10497,2.0,3,-73.9904,40.7328,4700
27711,1.0,1,-73.9528,40.7173,3376
37758,1.0,0,-73.9408,40.8175,1450
2245,1.0,1,-73.9973,40.7199,2450
1760,1.0,3,-73.9668,40.8015,4600
27753,1.0,0,-73.9801,40.6484,1900
33977,2.0,3,-74.0062,40.6547,2400
33518,2.0,1,-73.9897,40.7035,4130
5446,1.0,1,-73.9209,40.7554,1650
31148,1.0,2,-73.9413,40.8439,1900
40524,1.0,0,-73.9697,40.799,2200
5649,2.0,3,-73.9885,40.761,3795
48984,3.0,3,-73.9603,40.7695,6090
20469,2.0,3,-73.9761,40.7937,4900
19922,2.0,4,-73.9779,40.7413,6250
13294,1.0,0,-73.9919,40.7448,4195
7301,1.0,1,-73.9857,40.7691,3900
37866,2.0,2,-73.9498,40.7735,5600
41374,2.0,2,-73.9875,40.7283,4400
2773,1.0,1,-73.9185,40.6996,1950
28199,4.0,4,-73.9581,40.7756,18000
10044,1.5,1,-73.9782,40.7447,3200
12467,1.0,1,-73.9603,40.7695,3750
47367,1.0,3,-73.9738,40.7376,4495
30957,1.0,0,-73.9705,40.7505,2450
37247,1.0,1,-73.9915,40.7233,4895
39994,2.0,2,-73.9917,40.7709,5000
42604,1.0,1,-73.9532,40.7105,2400
28368,1.5,2,-73.977,40.7488,5500
47591,1.5,3,-73.9875,40.7318,5550
20927,1.0,2,-73.9656,40.8002,3600
39347,1.0,0,-74.0162,40.7056,2584
24749,1.0,3,-73.9395,40.7006,3000
43289,1.0,3,-73.9409,40.8281,2100
33738,1.0,2,-73.971,40.7887,3300
40064,2.0,3,-73.9743,40.7317,6652
30557,3.0,3,-73.953,40.7723,12600
21422,1.0,1,-73.9639,40.7593,2500
42648,0.0,1,-73.9833,40.7834,2350
29232,1.0,1,-73.9818,40.7386,2995
9756,1.0,3,-73.9712,40.7594,4795
30894,1.0,2,-73.9464,40.7792,2600
2808,2.0,2,-73.9522,40.7663,6000
36027,1.0,3,-73.9416,40.79,2895
23582,1.0,2,-73.8622,40.7366,2315
24648,1.0,1,-74.0032,40.6816,2800
28013,1.0,1,-73.9972,40.6891,2300
29182,1.0,2,-73.9419,40.8453,1945
20784,2.0,3,-73.9916,40.7678,6875
21122,1.0,2,-73.9581,40.7631,2850
38283,1.0,0,-73.95100000000002,40.7723,2455
7049,2.0,4,-73.9876,40.7104,5300
2432,1.0,2,-73.9615,40.6668,2600
10879,1.0,2,-73.9052,40.7056,2000
43114,1.0,2,-73.7555,40.5956,1640
6032,1.0,3,-73.9283,40.7031,3782
26487,1.0,1,-73.9944,40.7548,3400
44741,1.0,0,-74.0076,40.7047,2782
34195,2.0,2,-73.9607,40.7675,4750
30073,1.0,0,-73.9416,40.7471,2295
35164,2.0,2,-73.9776,40.7454,5600
8157,1.0,1,-73.98899999999998,40.7595,2300
34058,1.0,4,-73.9222,40.8399,1900
6897,2.0,2,-73.9947,40.7461,5200
19867,1.0,1,-74.0047,40.7334,5200
46820,1.0,0,-73.984,40.7281,1895
25751,1.0,3,-73.95100000000002,40.7823,3695
35347,1.0,1,-73.9961,40.7191,2850
16856,1.0,2,-73.9827,40.7354,3125
22294,1.0,1,-73.9935,40.7366,2800
34505,2.0,3,-73.9785,40.7456,5000
34989,1.0,2,-73.969,40.7516,3450
33452,1.0,1,-73.9832,40.7297,3250
48970,2.0,3,-73.9705,40.7893,4425
34789,1.0,1,-73.9999,40.7296,2650
31769,1.0,1,-73.8853,40.7516,1850
33066,2.0,4,-74.0003,40.7342,7495
3868,2.0,2,-74.0085,40.7387,9500
3671,0.0,3,-73.9556,40.776,9000
18816,1.0,0,-73.9875,40.7494,2320
22517,1.0,1,-73.97399999999998,40.7368,4000
3645,1.0,2,-73.9491,40.7908,2500
20525,1.0,0,-73.9832,40.7635,2295
14986,0.0,0,-74.0059,40.7075,2525
2968,1.0,0,-74.0134,40.7056,2490
21219,1.0,2,-73.9888,40.7237,4000
40670,1.0,1,-73.9516,40.7802,1931
20260,1.0,0,-73.9482,40.7811,1995
16149,1.0,1,-74.0077,40.7065,4175
40568,3.0,3,-73.9522,40.7663,10700
13857,1.0,1,-73.9938,40.7199,4445
3079,1.0,1,-73.9837,40.7275,3050
47971,1.0,2,-73.9523,40.7982,3150
18569,1.0,2,-73.9805,40.7869,3800
12615,1.0,2,-73.9772,40.7412,3350
9146,1.0,2,-73.9411,40.8344,1895
12412,1.0,3,-74.0101,40.7067,3600
6635,1.0,2,-73.969,40.7516,3100
22805,1.0,2,-73.9249,40.7749,2500
12907,1.0,0,-73.9779,40.7413,2450
5249,1.0,0,-73.9961,40.7381,3000
29485,1.0,1,-73.9533,40.771,2900
42982,2.0,2,-74.0092,40.7387,6300
26545,1.0,1,-74.0056,40.7354,2631
42161,1.0,2,-73.9765,40.7489,3000
20983,2.0,3,-73.9755,40.7487,5400
27693,1.0,2,-73.9712,40.7595,3695
27155,1.0,1,-73.9357,40.8454,1500
29974,1.0,0,-73.992,40.7223,1900
19287,1.0,1,-73.9916,40.7452,4065
15468,1.0,1,-73.9999,40.7278,2850
48018,1.0,0,-73.9461,40.8379,1550
46830,1.0,1,-73.9566,40.7215,3350
39114,1.0,2,-73.9787,40.7269,2400
47404,3.5,4,-73.9716,40.7656,30000
32190,2.0,4,-73.9678,40.7605,5000
35460,1.0,1,-73.9743,40.7521,3804
7691,1.0,2,-73.9938,40.7231,4695
21092,2.0,4,-73.9962,40.7593,5400
17856,1.0,3,-73.9523,40.7783,3495
40047,2.0,3,-73.9565,40.7802,10500
20848,1.0,1,-74.0002,40.761,3000
39052,2.0,2,-73.9911,40.7245,7440
32234,1.0,1,-73.9774,40.7779,2700
43695,2.0,3,-73.9591,40.764,4475
11647,1.0,1,-74.0038,40.74,3499
34260,1.0,2,-73.9824,40.7242,2405
41024,1.0,2,-73.9523,40.7788,3000
45274,1.0,1,-74.0148,40.7182,3923
422,1.0,3,-74.0101,40.7067,3450
47341,1.0,2,-73.9774,40.7477,3250
5820,1.0,0,-73.9744,40.7898,2825
8714,1.0,1,-73.9514,40.7792,2450
4348,2.5,2,-73.964,40.7643,7100
10942,1.0,1,-73.9743,40.7439,3360
32850,1.0,2,-74.0103,40.7078,3400
10845,1.0,2,-73.9631,40.7564,3200
1113,1.0,2,-73.9866,40.7514,3000
40050,1.0,2,-73.9898,40.724,4150
48808,1.0,2,-73.9581,40.7631,2850
26350,1.0,1,-73.9938,40.7625,1850
15111,1.0,2,-73.9449,40.7765,3300
26064,1.0,1,-73.9514,40.7758,2498
13381,1.0,2,-73.9901,40.7675,3100
42443,1.0,1,-73.9857,40.7283,2400
33884,2.5,2,-73.9576,40.7763,8895
5595,1.0,0,-73.977,40.7417,2400
31655,1.0,2,-73.9533,40.7803,2600
15520,1.0,1,-73.9505,40.7771,3200
21845,1.0,1,-74.0162,40.7056,3800
24692,1.0,1,-73.9519,40.776,2200
44536,3.0,4,-73.9817,40.7708,16000
508,2.0,3,-73.9959,40.7593,5070
35654,2.0,4,-73.9628,40.7633,4950
4489,1.0,1,-73.968,40.7976,3100
19418,1.0,0,-73.9436,40.769,2150
25403,2.0,2,-74.0065,40.7081,5800
10606,2.0,3,-73.9497,40.7844,4000
45078,1.0,2,-74.0018,40.7388,3800
46735,1.0,0,-73.9618,40.648,1750
10345,2.0,2,-74.0046,40.7073,5170
31428,1.0,2,-73.9811,40.7402,3095
37878,1.0,0,-73.9813,40.7676,3175
3404,1.0,2,-73.9513,40.7867,2200
26201,1.5,4,-73.9857,40.733,6350
32224,1.0,2,-73.9778,40.7467,3500
3554,1.5,3,-73.9529,40.7693,3600
2225,1.0,1,-73.99,40.7601,2595
16142,1.0,1,-73.9819,40.7725,5195
13009,1.0,0,-73.9763,40.7645,2995
14590,1.0,1,-73.9734,40.7897,4027
26515,1.0,1,-73.9743,40.7438,3360
22732,1.0,2,-73.999,40.761,4300
31478,1.0,1,-73.9402,40.752,2750
15233,1.0,2,-73.9539,40.8002,2650
31097,1.0,0,-73.9167,40.6484,2000
31018,2.0,2,-73.9667,40.7947,5640
134,1.0,1,-73.9689,40.7993,2400
46980,1.0,2,-73.9158,40.7742,2000
19025,1.0,1,-73.9742,40.7476,2300
35196,2.0,3,-73.9792,40.7431,5495
37587,1.0,1,-73.9483,40.7753,2300
11129,1.0,2,-73.9494,40.7811,2295
42447,2.0,2,-73.9593,40.7594,9190
32260,2.0,2,-74.0059,40.7156,7620
44532,1.0,1,-74.0309,40.6178,1400
9463,1.0,1,-73.9037,40.8825,1395
31287,2.0,3,-73.9872,40.7266,6250
39279,2.0,3,-73.9796,40.6598,5200
7142,2.5,3,-73.9805,40.7825,15000
41690,1.0,1,-73.9968,40.7562,3195
23943,1.0,1,-73.97399999999998,40.7446,2595
4567,1.0,1,-74.0307,40.6299,1600
42898,2.0,3,-73.9543,40.7447,4600
19658,1.0,1,-73.9557,40.7704,2495
33228,1.0,1,-74.0057,40.7356,4195
15956,1.0,0,-73.9618,40.8003,1900
48364,1.0,3,-73.9808,40.7248,3895
9021,1.0,4,-74.0134,40.7064,5600
37505,2.0,4,-74.0155,40.7162,6795
13595,1.0,1,-73.9837,40.7783,3550
43837,1.0,1,-74.0241,40.6324,1500
2905,1.0,1,-73.9759,40.7456,2495
31120,1.0,1,-74.0015,40.7378,3150
30807,1.0,1,-74.0182,40.7091,3400
33003,1.0,0,-73.9506,40.7729,1895
32752,1.0,0,-73.9568,40.7714,2650
5508,1.0,1,-74.0011,40.7521,3323
6028,1.0,0,-73.9865,40.7301,2775
44587,1.0,0,-73.9776,40.785,2200
2758,1.0,2,-73.9676,40.7951,3600
31089,1.0,2,-73.9681,40.7574,3495
33293,1.0,0,-73.9305,40.8601,1450
41944,1.0,1,-73.958,40.7772,2150
47655,1.0,3,-73.9392,40.8354,3000
43436,1.0,1,-73.999,40.761,3471
4830,1.0,1,-73.9566,40.7729,2300
10991,1.0,1,-73.9496,40.7458,1795
21527,1.0,0,-73.9773,40.7654,2250
24183,2.0,4,-73.9509,40.825,3599
878,3.0,2,-73.9741,40.787,9750
38023,1.0,0,-73.9949,40.7419,3477
23871,2.0,3,-73.984,40.7241,5000
23037,1.0,2,-73.9731,40.7829,8500
2651,1.0,1,-73.9826,40.7283,2895
2660,2.0,1,-73.9478,40.7826,2495
17991,1.0,2,-73.9489,40.7839,2650
48347,1.0,0,-73.9864,40.73,2850
24489,1.0,3,-73.9705,40.7893,4450
17098,2.0,2,-74.0011,40.7521,6725
9476,1.0,2,-73.9506,40.7724,5500
46954,1.0,3,-73.9806,40.721,4090
26615,1.0,1,-73.9485,40.7705,2200
28630,1.0,2,-73.9739,40.7479,3000
17243,1.0,1,-73.9529,40.7671,2700
180,1.0,0,-73.9914,40.7032,3035
31359,1.0,1,-73.9675,40.7571,2150
34086,2.0,2,-73.9619,40.6727,2460
3369,1.0,2,-73.9814,40.7395,3895
18353,1.0,1,-73.9425,40.7487,3150
29669,2.0,3,-73.9944,40.7548,5100
26647,1.0,3,-73.984,40.7645,5745
7130,1.0,2,-73.9678,40.7902,4550
17936,1.0,1,-73.9784,40.726,2995
22036,1.5,2,-73.9466,40.778,2925
19169,1.0,2,-74.0072,40.7067,2600
1200,1.0,1,-73.9457,40.8234,1725
6820,1.0,1,-73.9315,40.6871,2125
12792,1.0,2,-73.9947,40.7252,4300
48833,1.0,2,-73.9941,40.7638,3100
1029,1.0,2,-73.9578,40.8198,2695
33110,1.0,0,-73.9496,40.7803,1825
1121,1.0,2,-73.9927,40.7216,3250
10023,1.0,1,-73.938,40.7978,1700
42721,1.0,2,-73.9675,40.7943,4000
45462,1.0,2,-73.8527,40.7269,2300
